src,dst
670,3839
1332,1889
3246,1736
4392,950
3652,1755
261,1784
2457,5175
2069,460
4439,4514
151,405
4389,3277
2762,4672
1052,481
5377,5302
3190,1993
2568,5356
2740,4337
2645,1802
4685,1586
4240,3005
4512,2666
3386,5928
2832,5289
112,5956
5692,4030
2944,2396
2759,4330
3836,290
3258,4367
1693,1358
1050,1723
4986,439
523,2038
3449,3955
3070,1696
5039,4254
3027,79
854,1802
4666,4699
3108,2049
3453,2093
5769,2592
1387,4042
4968,876
3040,1836
1253,5924
1231,1257
2260,5180
5717,1022
1175,733
2645,3248
4200,5134
3244,5156
1126,4777
2596,2647
2343,1593
2866,675
4005,2895
3988,2693
618,219
2822,4990
1098,5143
419,1149
1275,3235
5682,5229
1111,89
5033,245
1971,1474
4744,1277
4481,5460
1668,3224
1453,2855
3403,1794
2230,2192
506,2925
1762,2918
1213,5234
678,4105
5533,2831
467,4218
142,4363
5917,2140
4734,1020
4906,5738
621,353
828,2493
829,1170
4443,2645
3503,616
3623,5943
1586,2289
822,4456
3503,3891
4726,2041
3414,537
2865,1846
264,4537
5818,5840
3654,479
1078,234
94,4890
4705,3973
2045,3288
1607,2421
2711,2063
5629,1219
2590,41
3481,1558
3562,4512
3654,4419
1143,921
1552,5476
3967,3166
680,1385
5015,5884
1294,1707
3900,3790
4656,2655
5149,2843
2416,692
3774,4693
1448,3937
2208,3342
2267,3833
695,2354
1863,5205
770,1266
3658,3675
1648,1070
830,1822
3599,1380
3205,5163
4411,4967
2195,3642
3936,2108
525,5232
2661,925
2655,2620
317,4278
1173,4877
1193,2534
2281,4427
5249,115
2747,2397
3037,4504
2805,5952
5071,2730
3412,1327
815,3395
296,190
3426,976
4458,3996
1967,933
1088,5073
4685,2712
5247,4676
2629,371
2263,3103
1360,1468
1299,1719
15,3058
4690,424
5035,4765
5735,467
2878,3901
4016,5470
3308,1023
5933,4451
1926,3149
1336,5510
5926,3535
635,5293
104,4650
697,201
3873,4207
5522,1421
3151,4447
1038,1956
4686,4181
534,2098
2919,1249
2584,2185
2675,658
5187,4434
3809,1982
4863,5802
3351,5721
1037,2263
3612,4281
5296,2569
23,2645
5698,3898
589,4756
5515,3886
5769,3628
2453,4399
3386,1235
124,313
2241,2095
3649,5770
4800,477
3220,647
2649,4322
193,4503
4319,3574
4477,1252
551,1495
4422,1698
5322,2761
2306,4247
4655,100
4017,732
5935,2635
3125,1178
5094,4781
4810,1880
2845,842
2276,100
5371,370
575,3917
5992,2758
2911,4876
5790,4045
5377,4105
3289,488
423,2722
1320,5607
1898,428
3638,2331
4810,1748
4704,1809
1788,3725
2676,5025
3438,858
852,1816
5515,4688
4121,5438
2366,2621
1206,4239
2021,2900
1690,3717
1338,611
5861,1505
3562,5743
4813,3071
3607,4294
5634,4298
2872,1349
1961,902
3677,503
1240,5697
167,4193
2227,5881
1149,1671
362,1616
1060,5883
4220,679
2809,3897
1978,393
2748,26
1246,3205
2831,1398
5300,2849
1861,3142
1535,3908
2412,5222
1875,4436
1109,4968
493,2040
4615,2011
294,3342
3668,4519
2931,3889
4716,4643
2848,3979
511,1573
3135,4914
1142,4193
3114,4044
1741,4120
3271,5016
1369,5574
5978,1515
1354,1388
109,4443
3670,3220
5048,5556
4132,2667
3982,4811
1813,3890
4756,3415
653,5887
3585,1715
956,2975
1052,5621
2872,5362
4398,4439
4231,2482
5355,4748
636,2052
3430,1572
3098,1046
1744,1761
1961,2204
564,3709
1822,1030
101,5785
3043,4800
1933,3776
1638,592
40,2541
4778,5131
5426,3513
3672,3081
1390,5815
3043,2413
3273,95
1846,570
3351,2530
759,66
517,799
4657,3575
3443,4542
5981,4242
1328,2844
2111,658
1076,5544
2994,550
5811,3606
5223,3177
165,971
3668,1308
1973,43
169,5349
4477,2481
3358,1699
1827,5601
684,218
494,3409
3585,3502
3554,1586
208,4631
2412,4579
109,2042
3824,715
1037,3727
908,796
2941,2966
1415,775
1211,4318
858,2156
5406,96
659,2889
5913,4749
5640,2320
5181,178
3075,405
3676,1057
774,3059
5853,4259
1585,4218
5450,2236
4424,4119
1155,88
849,60
3908,172
476,1183
1497,1340
5818,5722
1597,3527
1105,4022
1849,64
2694,853
3184,766
2486,5966
1194,5822
246,2626
4233,3520
2457,4715
2503,2487
1755,350
2682,1286
5289,5135
3998,1858
1198,2784
488,5623
3088,4086
1989,1368
4998,5954
5357,2888
5797,144
2986,5204
94,2063
3137,2949
521,3800
2404,1977
156,1057
2457,1340
21,4715
3376,750
912,3403
1907,3338
5491,2130
5835,1901
3738,4399
4775,2594
5774,3530
1822,1851
4975,924
140,3932
2117,1387
157,3113
2175,4640
1687,2510
2496,5058
4645,2647
5375,5457
3902,2834
556,1629
671,3470
1167,720
1560,1108
5552,1079
3034,1259
5215,361
4255,4862
2434,5474
2160,244
1786,2059
4311,970
1237,4480
4775,5214
1120,332
5561,309
1889,4529
1119,5363
4986,4526
3479,2280
2228,3601
2664,4086
5450,2091
1741,3639
4878,1462
2869,3587
4168,171
4073,2899
3303,2
261,961
2208,3863
3939,4761
3479,5195
2364,4145
4524,3117
2269,5680
1247,4434
72,3638
689,5983
3610,2798
5804,2221
999,3608
3899,3070
4982,3697
4586,3825
1640,4600
4120,1390
4924,4456
2318,4534
3934,284
5683,354
5360,393
1690,2182
1272,5251
5424,2823
4838,2465
3668,2722
4591,5183
3412,4228
2393,5846
3629,1511
2706,1938
1867,4883
2740,2751
2828,5450
2457,4559
300,1612
1785,1423
1368,3025
2581,1690
3787,2468
2554,557
3722,2039
2832,17
4547,5284
878,3925
603,851
1270,2254
5566,4359
1753,1674
2171,5498
1175,5826
5960,902
4988,2605
3830,5891
3474,3587
3458,5240
5372,1746
1657,1875
4171,3729
4453,5949
2671,4529
5066,5254
4513,4647
5538,999
3676,627
4669,4013
3170,3886
5952,3336
155,330
4025,4363
4354,2620
5069,4214
5290,2911
2398,2404
2565,2079
5352,4032
4322,1357
2748,2649
2056,2557
1936,3263
5835,5472
225,3540
3457,5728
3712,3776
1270,1831
543,2652
3184,1230
5723,3409
971,1759
3563,1262
3656,4917
3360,3057
1996,4866
1885,655
2476,1089
5418,3177
1512,2206
5710,1933
2277,498
3149,3473
207,5863
5960,952
1328,2221
1664,401
2549,1271
1848,1191
2519,589
1335,3765
1192,5797
2664,4389
753,1362
4770,4813
1497,5470
3609,4704
193,2768
2327,2749
1720,174
43,191
5426,2290
4197,1708
2073,4339
4399,4193
4648,2936
4994,5449
4420,2838
190,3770
3182,5777
1660,3032
873,3961
3725,2421
3395,4884
3284,21
4283,5658
5653,4685
4884,2665
3255,5098
1682,2099
4040,2954
4113,1779
2226,3303
1807,3822
1029,5861
1505,5857
1593,74
3627,15
2426,2697
2327,5816
1689,1000
4317,3602
5917,1086
4190,4677
5797,3457
2148,2741
963,5319
4306,3339
1437,5126
1245,1096
680,2916
881,2563
681,2116
2478,5881
5378,795
3936,5030
22,2998
2759,4006
2620,5494
168,4886
440,5138
2158,5059
2795,3324
1611,3348
5356,623
5855,5966
1943,5043
4673,3609
226,2242
4176,3614
2333,5410
1115,2374
4288,5134
1693,4076
1011,4271
2207,1879
5706,5998
1337,2152
4104,2235
103,3479
4191,2562
1245,5889
368,4439
3895,1693
4818,4714
611,3486
562,138
4887,1055
3908,1953
3891,2774
3952,2002
918,902
2947,3084
2596,2446
4177,3664
5540,3828
2911,4831
3426,3290
4373,2622
537,194
5215,5256
4749,3973
5215,57
2327,1926
407,2073
3386,1969
1080,4866
2584,1046
5175,993
3332,1155
1367,1624
2818,4962
3135,3714
890,4686
780,671
5858,2793
5293,2131
2642,3772
3520,1503
3866,2134
4781,2111
1510,3792
5640,544
3010,3269
3405,1869
2838,5471
3083,1335
4649,5468
2058,1079
5764,2815
317,105
2792,4739
2222,365
4510,14
1104,822
3107,4475
3316,5347
1668,2949
5378,5116
1596,313
3101,4458
2404,542
3911,4113
2996,3183
4516,4293
5723,3956
2488,3998
1332,5475
4717,469
4887,563
4759,2553
1516,4884
1986,3641
2587,1652
5604,2995
4385,818
1649,927
3136,5236
5513,3445
1448,2454
5609,4274
2137,1469
3097,15
2235,5733
5175,4120
3664,3254
3558,1318
1381,4597
4048,1641
1774,4076
4450,3372
1376,3624
3053,1257
3558,5360
1411,4308
2368,5068
2448,1009
5249,2917
827,3433
4318,550
1104,2936
5088,3088
5982,3909
1120,415
4844,2209
1639,665
4056,1100
2473,209
2167,4321
5606,2600
2288,5131
5955,2402
4274,174
3117,497
4475,628
2049,2305
3247,2528
5653,2938
5488,5347
3392,2002
1617,2447
4201,4176
4448,4360
579,3757
5037,2809
465,3689
561,91
4116,1320
5773,1072
1890,817
1649,458
496,3571
620,4263
3235,2730
2786,1772
1360,2428
1896,2633
3699,1587
2820,3189
5584,5193
4928,1175
3334,1456
603,2316
1468,4756
2598,2750
1597,1280
5234,1793
3077,1089
5640,4373
1873,613
1349,2340
4274,391
148,327
2227,329
2952,3340
712,427
3686,618
3221,1771
2510,5639
5215,3813
3483,2015
1196,2744
1083,4482
3989,1330
3067,5534
1834,4441
862,2947
3604,1946
5867,3215
4907,4151
1935,1436
5386,3651
4373,386
1688,5190
1624,4845
4643,2986
5579,3880
2062,4424
3588,712
556,4215
1588,704
2735,1629
3730,1517
5274,724
1419,2012
4375,5339
5977,2476
4384,4530
5033,5413
5797,2269
3142,1383
4388,3193
5441,2591
317,3781
2882,4792
4522,1967
3052,432
5310,5862
2788,4363
1321,2390
5680,178
1148,3087
3468,4638
5355,630
4924,327
4780,984
2584,5842
1030,3366
2272,4555
4981,4076
203,2758
1741,2907
1547,636
1811,1444
5258,4976
496,1733
163,1528
1459,5772
5094,1990
62,1489
210,4244
4163,5539
4818,1931
2439,5665
2185,951
3492,3507
4200,5137
1991,1298
698,3807
1084,1435
754,517
4201,2590
148,358
1497,116
4004,5393
5945,2885
5452,3416
1534,484
5355,5494
3897,1928
5945,2597
3597,3878
5068,4105
5105,1957
3738,5897
5917,775
3351,3946
3890,139
2023,3315
460,2018
2635,976
5733,151
792,1882
3335,2497
926,1271
1098,1518
345,841
4313,1087
4772,3351
500,4637
4589,1569
2045,469
4494,5592
3946,952
4942,2832
4719,3531
5433,1023
1245,2337
1580,2017
1610,47
1744,3962
5895,4699
3964,3179
820,1481
5740,2402
2117,454
1828,2115
5179,1264
3279,2288
4068,4811
552,1857
1271,448
109,5650
1875,4059
3928,1925
1310,3349
5682,4732
3261,5857
2321,588
1407,180
114,908
3100,1438
2673,2435
1194,2959
5400,4911
4781,980
4571,1678
2506,3884
2293,1234
830,1532
5120,2299
1621,1176
5977,2566
360,5058
5231,661
4570,924
3762,5687
4939,1372
1658,389
2057,5239
2209,5032
4004,4860
1856,3452
3828,2978
4712,4102
5915,618
1021,1991
5178,3369
2069,5256
4203,3374
2894,809
2917,5249
3841,430
4139,342
4899,5002
4312,3984
4771,1623
2788,3297
647,5860
4926,1488
3116,2016
4711,1229
4384,4318
1908,707
3220,4653
2041,3000
2670,2496
1781,2073
690,4592
4683,3215
5773,353
5674,2033
1008,1744
3804,3214
4528,4836
3962,4938
2549,2644
4285,1300
895,4537
5305,517
605,3359
3019,4465
4681,4431
4007,436
347,4116
4320,4868
3870,4437
835,3752
4695,2335
5356,5157
4236,4421
1328,4973
4955,513
1021,2774
3320,2970
1741,3873
1155,4677
5700,4682
3735,1178
1024,5459
5737,2231
3159,967
1643,2407
2660,3614
5591,271
2138,4863
5797,3313
3225,3565
1497,4588
1400,2612
3985,5787
3805,4081
5627,2726
5249,3602
3559,3298
5198,3880
4541,3867
216,5962
640,1693
1335,4277
3599,4895
4039,1538
2188,2231
197,5504
764,1993
1906,4773
1997,5169
4543,2031
5372,4379
5917,5465
57,3866
2485,1167
2021,4304
399,4306
1776,5741
1831,761
1728,1706
4203,5069
819,730
3750,269
2849,5166
4643,2441
4051,3052
5653,974
635,172
5371,4546
4249,5548
2269,4012
463,4901
5200,4966
4738,331
3292,3363
2416,74
5624,733
4998,3307
4156,2189
5797,3403
3828,3782
852,3797
3492,5756
871,701
2822,1243
3886,788
1223,5958
2269,4838
4130,2247
3959,1813
2208,751
1541,2079
3510,1309
4771,5070
1729,1687
5500,3458
1444,4417
616,5376
2084,2431
4768,2053
4581,1902
1606,3270
830,4348
500,3628
609,4631
4926,551
2334,2448
797,3717
3676,890
1520,4245
2586,3898
5955,1050
715,2171
4645,307
5101,3975
356,1083
2893,3438
362,2798
4633,1877
2049,4530
815,225
5932,4070
5184,2096
2596,4221
2592,2678
1253,4109
2890,1216
3392,2598
5432,3534
4657,5894
2944,1054
3519,4556
912,478
3113,946
195,239
2104,2768
3887,1709
819,3326
4365,206
3343,2337
1596,3873
4231,5923
825,1923
2230,108
1842,386
1369,3431
2642,5685
4691,4185
1940,1737
4420,2423
603,3481
1685,3928
3521,1734
4999,5761
3719,4102
1362,897
2023,4715
682,5983
4444,1029
2414,3386
1101,3041
5348,5737
2207,728
1755,2882
575,4321
549,4553
634,4353
3890,5274
5252,3509
4767,5455
4774,5585
2516,4324
3995,2967
3148,4055
2512,924
4838,5022
4481,5566
4867,4936
1054,5534
1987,1793
4119,4810
1522,866
2700,1041
2595,3381
619,5913
714,5472
1510,1367
2901,5365
3376,2945
512,1907
4647,4985
2273,2771
3412,5072
1440,1897
3052,2825
5857,4434
628,2467
4334,3890
973,5847
3595,1477
2129,17
359,134
3595,1634
5258,677
537,4977
2947,4001
4683,4205
5166,1989
5356,2394
1134,2598
3368,183
4343,2874
1463,1140
5886,5823
4497,1976
1692,3086
1232,2639
4528,3256
2702,5791
996,3663
100,655
4728,3910
684,410
2685,5014
760,3359
3939,1741
969,163
4263,3103
1446,5598
2700,4551
5927,29
2096,4637
5839,1685
4962,5704
2171,2095
3519,1690
2451,2452
602,764
773,1319
2351,3030
4230,3990
5672,2231
5371,5581
1012,824
3315,2653
2432,2980
1685,2538
5210,3292
4481,1499
3087,3490
2035,5427
3187,3685
3062,539
3675,4237
2692,4104
5553,3777
5064,1522
1394,4585
2320,4919
5521,3343
4175,3639
4856,2909
4175,4746
961,5084
4369,4542
1002,4187
407,641
5445,1889
1549,3531
885,4504
5577,4481
4818,2625
1620,559
3776,188
1006,4261
2429,1506
2865,4802
3585,4626
4693,1682
4567,5911
191,4740
2815,4514
5037,1488
3315,74
1025,4218
2093,3086
1813,1624
4136,3287
3040,4396
3429,5453
103,2500
238,4830
678,4222
5874,4711
4949,5150
4976,3506
1353,1285
2040,4477
3221,3539
932,3715
489,4306
2158,4078
2297,1047
0,4120
3868,498
2710,719
1232,2236
4079,4525
3977,2967
3056,2970
1908,2073
3621,2258
2562,2685
4512,2692
4218,2896
5395,1641
2815,5258
2053,2742
2390,1151
5849,2422
3887,2441
3924,4110
1986,193
3250,3631
4129,2424
2470,155
94,1670
4330,126
1225,4782
2069,2867
5655,453
3146,4232
1729,522
1448,530
1315,1681
2508,2822
3538,5861
4712,148
3359,665
2592,2854
3109,1193
4656,5691
5625,5103
3676,4259
4293,4443
685,1271
4259,5380
1434,2085
3040,5223
5677,5158
4031,213
3677,5605
1055,5066
104,1662
5786,5515
1200,5453
5016,658
4019,3842
3710,1171
3544,5869
3665,371
4559,1517
3073,2068
3580,623
4026,4453
910,2613
2922,1523
1029,5029
3020,2254
5611,4524
706,1882
1500,4131
1925,1977
769,3115
1870,1940
313,50
2595,3428
5731,4461
5348,3534
3981,5926
4539,2418
3714,1982
4771,918
790,4477
1060,5992
94,4304
3582,3262
2709,503
1456,1220
2787,1929
2114,4658
3135,5829
5310,395
3962,5313
3265,619
4651,5724
1726,4526
4600,1360
2992,1018
3243,2101
1846,2136
4031,1637
4792,1014
691,3382
1846,5155
5506,4089
2736,2820
621,4537
715,1526
1405,5946
5175,2969
5640,777
2686,1995
286,1485
2732,2787
1077,1200
2425,5991
4622,5740
3421,516
4996,4727
3988,3587
135,3543
1447,5065
2786,2530
5594,1298
4230,705
1271,4167
3385,1378
1460,3210
3851,3139
2528,5615
5095,3388
3449,2503
3347,3230
3135,5858
5047,5139
4136,1021
5372,1348
884,4078
1324,4886
5851,4567
4178,1149
2490,2788
824,5330
3839,2676
2175,3925
3887,2261
2136,1518
3200,241
3865,5467
3615,3487
1752,1278
3137,206
3821,4820
5155,2600
984,3051
4893,2902
5943,956
5927,5807
3512,1578
814,268
1119,100
5387,3724
3872,4319
5696,1643
3114,5179
5654,1109
5902,5518
4577,4758
108,5029
2951,4346
5234,386
3247,4932
5540,5161
5365,5411
3386,5126
715,1368
3296,1812
59,4179
338,1509
2366,5248
5733,5836
1811,4404
4138,1088
1189,5741
2408,4090
2940,622
4647,1250
4230,2254
2703,4254
1909,1708
4127,4169
5662,5250
679,4089
1501,2179
3696,3697
1541,4161
3456,1501
2708,4681
432,1793
3346,5003
3586,1924
4495,3337
3408,1863
3327,1952
4345,3979
5155,81
2695,217
255,4937
4780,2164
4680,5270
2417,4555
1752,1366
3489,2564
1359,1807
1988,1119
1443,3818
3689,4638
3246,2303
5797,100
5026,1129
2175,3423
1785,2741
4455,59
4925,3196
999,5643
2797,4858
2235,139
5138,2219
5171,3107
589,4767
4553,3487
1752,3075
2550,4596
4932,1046
1315,5867
2053,1488
183,907
1648,4068
852,4263
4932,1824
1482,1983
230,1834
2756,673
1542,406
208,1640
5505,594
3801,2922
1697,1102
83,5333
3529,4315
848,689
2695,3020
1978,2429
3038,5894
813,3123
1198,953
4343,4461
1628,2958
2281,2374
3153,2281
4567,4474
2971,3447
919,5544
3010,5255
2252,1530
5062,4200
3279,1599
4698,1645
2276,1617
1528,595
2437,3286
4142,114
2000,5897
1752,1506
5667,3945
445,640
759,3917
1597,3527
4508,3261
4250,3949
2425,1496
575,4994
4528,2978
5679,669
3529,2801
2503,5442
3232,1180
5284,1786
5930,2650
5463,2523
2095,1515
5039,300
1941,3447
3020,265
2104,2262
634,2554
114,3530
824,2137
2786,660
2417,4141
4953,2386
3958,3726
2889,1375
1597,3666
109,2433
1800,3046
4274,2997
634,1069
1668,1566
5066,2247
4200,3574
4648,3468
1847,1924
5392,5890
3290,2200
5834,4004
4931,4566
3286,5434
2550,69
3067,362
3402,2880
3465,1000
4313,1542
5290,5518
2227,3863
1692,4732
1831,5088
73,2554
2036,1371
1783,3848
5624,5784
1692,3386
4136,3639
72,4241
2308,2097
1006,4705
2785,5377
2584,1940
1875,2466
4640,2967
5288,3543
862,1185
2226,188
3176,105
1087,4486
3961,4585
2226,3481
960,1724
4999,2998
1218,5884
1577,3908
1291,2425
774,3792
4740,5559
634,4566
466,1495
3696,4320
2872,633
4775,3872
135,3031
3839,237
1607,3024
77,5665
3648,4097
806,3895
1083,5914
3733,245
4562,400
5266,3026
5706,4186
2729,1842
301,1992
1649,3820
771,2406
5978,4303
1635,1091
951,3150
4236,2952
3015,2678
2949,2005
3099,4250
1266,3922
1279,975
5801,881
2584,316
5138,1545
2511,2384
1020,3469
1603,2091
5507,1721
4337,4896
1245,3149
3675,3658
1155,3059
1638,1690
1603,2613
4189,3860
4576,238
3199,387
5658,838
5965,554
1196,1259
506,2844
4998,5232
3072,775
5482,3369
625,2881
1674,5382
5852,4909
828,4782
4334,1888
368,5228
2220,468
2641,2562
2426,2295
3588,4852
3138,1196
4120,4609
1078,4917
4888,1209
2485,4838
4753,5164
3096,5950
4558,534
3881,2286
539,4650
4373,3763
5953,2542
3135,213
3559,1195
1652,3500
5076,4591
5065,5858
4041,5150
844,1673
3991,5522
1055,261
838,1046
725,993
1463,4449
102,1742
2493,912
4700,5910
5444,269
3012,3839
5577,2792
5469,3517
5834,284
392,923
27,4495
5411,3636
2550,5946
5035,1751
4550,5114
4875,4856
828,3650
4474,3545
5399,5265
589,756
2063,5514
1820,3664
4926,5647
4011,3305
4076,2204
128,2447
1822,5541
3297,3916
5231,4899
360,1831
3490,1798
4049,1748
1769,4523
2807,5958
5310,4873
2996,4071
3386,5176
2805,5378
120,1176
5260,5822
5032,2815
3479,591
2810,1275
5490,3813
2702,2376
3180,3300
1245,5459
2843,3791
3180,3808
2962,2967
1914,2343
2598,349
5693,2351
313,3216
685,3213
5319,873
193,4075
799,5580
1917,5968
4838,3684
4824,1090
2745,2660
1849,4877
5693,112
5317,245
2126,4788
5234,4914
4584,5548
3540,5443
3161,2534
4852,3144
924,2335
2821,4805
3994,3387
2805,986
3479,2671
4916,3737
3552,5768
3427,1165
4922,832
1935,3351
2908,5354
1597,1429
1535,3754
3015,2812
1510,5095
2099,1174
2856,4869
1975,5871
2664,5998
2448,3242
824,3549
2908,2115
2276,3869
1728,5535
5355,2363
190,2348
5823,3562
4060,5280
2901,2300
3474,1908
3033,4229
814,3331
815,3596
1055,5659
3150,3601
2940,1114
1652,625
5206,717
1356,1642
5883,4451
3598,5212
1257,3482
3908,2874
3747,651
5455,4962
3836,5381
1024,5820
3261,2501
1602,5626
5445,1575
1568,3708
1175,3745
4190,3759
4996,4295
3747,4431
2456,2602
5820,2916
1519,231
5064,4029
22,1011
5498,2099
2555,3776
3014,3872
3860,5802
4440,1235
2805,2902
5400,4130
3332,2151
1867,1216
3636,1680
2525,5130
1685,2752
1690,2721
496,2353
841,3469
2733,2980
3596,2527
1753,2026
5371,998
572,575
4562,5053
2765,2709
5563,3442
1602,1329
4051,5732
1291,1360
5909,3665
531,4603
954,339
179,4299
4116,1889
4070,397
4273,2424
1316,3559
223,2507
1756,662
4691,32
2127,3121
2413,355
4683,1799
3675,3089
4129,4068
5628,340
160,4696
5790,431
478,1376
2412,5130
1057,2245
5169,4788
5574,4122
179,46
760,603
181,816
5696,219
4986,4299
3407,5643
871,814
5312,4965
3977,1974
5120,2484
4262,5660
961,632
942,715
4531,3914
586,2683
5586,2925
4474,2369
1776,1043
3083,4695
825,5582
2183,4824
3962,4026
4373,4278
2629,804
2457,102
1180,833
5641,666
4996,3897
2845,4803
2171,4213
1815,1232
3323,5903
1570,3896
5482,5287
5290,1696
1690,1536
1792,421
4038,2048
5790,981
2457,4013
4025,2407
5515,2107
1752,2325
1419,1453
2366,731
3038,3913
1024,5650
438,5940
5371,896
5710,3132
1872,2305
2093,3115
207,4312
1430,5392
4528,907
5178,1189
21,2627
5339,2596
2564,3671
4988,2376
481,2057
1048,5797
3705,473
5587,3498
5811,1467
3482,2180
2881,1329
1642,922
4398,5750
2908,4679
3519,3148
3199,3951
4759,4874
4751,5520
3990,5796
5000,3861
844,4806
891,2902
2598,4345
497,3855
3890,3175
721,4883
1800,1551
4993,1002
1932,3400
3902,5018
2555,4465
3857,4298
5728,3242
2997,1245
1461,5501
465,337
4535,2243
5834,2046
5807,470
368,3371
1796,5954
5638,2902
2308,3943
3300,5775
3938,3811
1157,2742
0,904
1470,604
3445,5037
3403,1947
5610,1581
3995,4990
4283,5556
5384,538
844,2426
2062,2732
2615,1077
2847,1266
5413,3878
2987,5952
3820,340
2252,485
602,3758
4501,2574
3800,3333
2234,1693
4921,3220
1339,1041
2550,2626
3936,4549
5575,2095
4495,3231
1228,4613
502,180
1101,334
3101,4473
5182,20
5837,3388
2659,3426
2293,3150
3477,4725
4091,4498
1433,2822
4212,2791
2021,5715
5539,4577
330,665
2055,5189
203,3875
2468,89
129,729
1304,4852
1384,1950
921,1211
443,3031
671,4819
3895,3036
4095,5593
3269,5621
5120,4791
2029,1569
4334,356
5874,4419
4319,653
5033,5177
954,1438
5774,5476
4523,2638
885,4834
250,4555
1577,3212
4633,4266
1424,3650
4253,3532
1334,4165
5347,639
1971,3604
4196,2992
970,3288
4592,2270
2406,2987
2109,133
59,4685
2062,3524
829,1075
5026,1497
2584,1467
1872,5479
415,5383
5587,315
3290,763
57,4148
4622,1223
5360,5405
4819,965
1722,2856
2840,4065
621,3258
4127,1513
3665,682
4535,2933
479,5417
2483,3025
2197,143
5413,5706
3627,1016
3928,3685
77,834
370,237
3748,309
2505,1992
2867,3810
1327,3169
4439,4454
3609,5582
3767,2749
5232,3364
2578,2383
5621,607
2766,705
5790,3765
4102,2443
5650,2643
1636,1597
1788,1255
5849,2573
5463,360
3445,2315
2739,923
3029,2538
5946,5696
1653,3448
5915,1312
913,2769
5370,2886
1352,4983
3867,1877
488,4721
5606,3915
3340,5901
1456,4235
100,5420
1812,1091
4243,5203
4481,5066
5403,2305
4869,4412
1928,660
3252,1040
39,1492
4771,3250
2227,3648
2448,5288
4285,4437
5249,3009
5120,5595
1820,3912
5386,4487
5223,4202
893,1980
1028,3663
4608,1310
3657,3848
5610,3084
242,4844
5348,4352
2452,5605
5972,2667
3708,5962
449,331
5537,5692
5112,2951
2632,3386
1021,331
3008,3736
1512,207
5873,2621
5307,2372
2282,68
5252,4090
527,763
2224,2005
5540,5946
1967,1074
3841,357
5354,5602
1349,2192
5849,3083
5927,5982
4334,3993
2818,4717
566,2611
491,688
5988,2998
58,4278
3820,2534
4158,2676
1586,3762
5918,661
5653,2707
1197,4969
5175,1951
4203,262
5989,57
